brand,platform,type,product_name,rating,city,text,sentiment,intent,source_url,review_date,scraped_at,row_hash
Louis Philippe,Google,Customer Service,,5.0,Louis Philippe- Oberoi Sky City Kandivali — Mumbai,"Loved the Service.
The staff is cooperative
Good Collection",Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe-+Oberoi+Sky+City+Kandivali/data=!4m7!3m6!1s0x3be7b1b5f44bf0bd:0xac1358b201b3a242!8m2!3d19.2226234!4d72.8643533!16s%2Fg%2F11ydyc28c6!19sChIJvfBL9LWx5zsRQqKzAbJYE6w?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.444986+00:00,d65620583fbdff20
Louis Philippe,Google,Customer Service,,5.0,Louis Philippe- Oberoi Sky City Kandivali — Mumbai,"Premium collection, great variety, extremely courteous and helpful staff.",Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe-+Oberoi+Sky+City+Kandivali/data=!4m7!3m6!1s0x3be7b1b5f44bf0bd:0xac1358b201b3a242!8m2!3d19.2226234!4d72.8643533!16s%2Fg%2F11ydyc28c6!19sChIJvfBL9LWx5zsRQqKzAbJYE6w?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.444994+00:00,77178ff4448eb927
Louis Philippe,Google,Store Experience,,5.0,Louis Philippe- Oberoi Sky City Kandivali — Mumbai,Good instore experience and variety,Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe-+Oberoi+Sky+City+Kandivali/data=!4m7!3m6!1s0x3be7b1b5f44bf0bd:0xac1358b201b3a242!8m2!3d19.2226234!4d72.8643533!16s%2Fg%2F11ydyc28c6!19sChIJvfBL9LWx5zsRQqKzAbJYE6w?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.445002+00:00,b2e697ca1750b11e
Louis Philippe,Google,Store Experience,,5.0,Louis Philippe Factory Outlet — Delhi,Very very nice collection,Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+Factory+Outlet/data=!4m7!3m6!1s0x390d03944aad97e1:0xe4c9d7550e028b2!8m2!3d28.6636715!4d77.1562145!16s%2Fg%2F11ylr45wzm!19sChIJ4ZetSpQDDTkRsijgUHWdTA4?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.446587+00:00,3cf5cbb35daf8792
Louis Philippe,Google,Pricing,,5.0,Louis Philippe Factory Outlet — Delhi,Service and offers so good 😊 …,Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+Factory+Outlet/data=!4m7!3m6!1s0x390d03944aad97e1:0xe4c9d7550e028b2!8m2!3d28.6636715!4d77.1562145!16s%2Fg%2F11ylr45wzm!19sChIJ4ZetSpQDDTkRsijgUHWdTA4?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.446595+00:00,53239a67a2b0fc22
Louis Philippe,Google,Product Quality,,5.0,Louis Philippe - South Extension — Delhi,Louis Philippe stores typically offer high-quality menswear with a focus on classic style and sophistication. Their clothing is known for its impeccable tailoring and attention to detail. Customers often praise the brand for its elegant …,Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+-+South+Extension/data=!4m7!3m6!1s0x390ce25d2f40efb1:0x34a01ef20cc33e94!8m2!3d28.5691298!4d77.2192969!16s%2Fg%2F1xcbm_nv!19sChIJse9AL13iDDkRlD7DDPIeoDQ?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.446789+00:00,7dcffd677adee9a8
Louis Philippe,Google,Store Experience,,1.0,Louis Philippe - South Extension — Delhi,Worst store and shopping experience. They consider themselves to be premier flagship store but can’t even cater to genuine customer requests. Lajpat Nagar one is much better.,Positive,Complaint,https://www.google.com/maps/place/Louis+Philippe+-+South+Extension/data=!4m7!3m6!1s0x390ce25d2f40efb1:0x34a01ef20cc33e94!8m2!3d28.5691298!4d77.2192969!16s%2Fg%2F1xcbm_nv!19sChIJse9AL13iDDkRlD7DDPIeoDQ?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.446799+00:00,d8d259e2b56bfe27
Louis Philippe,Google,Delivery & Returns,,5.0,Louis Philippe - South Extension — Delhi,"Looking for a change, this was one of the best stores I have been to, good collection, staff is nice, location is perfect, overall its a good storeYou get latest and trending colours in Company authorised store..",Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+-+South+Extension/data=!4m7!3m6!1s0x390ce25d2f40efb1:0x34a01ef20cc33e94!8m2!3d28.5691298!4d77.2192969!16s%2Fg%2F1xcbm_nv!19sChIJse9AL13iDDkRlD7DDPIeoDQ?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.446809+00:00,07dde80fcd65552c
Louis Philippe,Google,Customer Service,,1.0,Louis Philippe - South Extension — Delhi,Worst LP store ever …….very unsupportive staff no one should visit this store,Negative,Complaint,https://www.google.com/maps/place/Louis+Philippe+-+South+Extension/data=!4m7!3m6!1s0x390ce25d2f40efb1:0x34a01ef20cc33e94!8m2!3d28.5691298!4d77.2192969!16s%2Fg%2F1xcbm_nv!19sChIJse9AL13iDDkRlD7DDPIeoDQ?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.446820+00:00,1a8957a47ef77334
Louis Philippe,Google,Store Experience,,5.0,Louis Philippe - South Extension — Delhi,The store is really good and varities are available.,Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+-+South+Extension/data=!4m7!3m6!1s0x390ce25d2f40efb1:0x34a01ef20cc33e94!8m2!3d28.5691298!4d77.2192969!16s%2Fg%2F1xcbm_nv!19sChIJse9AL13iDDkRlD7DDPIeoDQ?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.446829+00:00,0a5dd223e414e598
Louis Philippe,Google,Fit & Sizing,,5.0,Louis Philippe - South Extension — Delhi,Had a great time shopping at LP. Vicky was so wonderful in helping us try various fits of shirts and tuxedos till we found the perfect navy suit. The store is also curated for a great shopping experience with lots of space and areas to sit …,Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+-+South+Extension/data=!4m7!3m6!1s0x390ce25d2f40efb1:0x34a01ef20cc33e94!8m2!3d28.5691298!4d77.2192969!16s%2Fg%2F1xcbm_nv!19sChIJse9AL13iDDkRlD7DDPIeoDQ?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.446836+00:00,96bdf3f5fa3df1c7
Louis Philippe,Google,Customer Service,,5.0,Louis Philippe - South Extension — Delhi,"Great collection with amazing staff. Shamshad went above and beyond by understanding my expectations and helping me find the right combination for my wedding. This included suit, shirt, tie and shoes. He was extremely helpful throughout.
Great work!!!",Positive,Recommendation,https://www.google.com/maps/place/Louis+Philippe+-+South+Extension/data=!4m7!3m6!1s0x390ce25d2f40efb1:0x34a01ef20cc33e94!8m2!3d28.5691298!4d77.2192969!16s%2Fg%2F1xcbm_nv!19sChIJse9AL13iDDkRlD7DDPIeoDQ?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.446847+00:00,c48f7e1c23129a87
Louis Philippe,Google,Product Quality,,1.0,Louis Philippe - South Extension — Delhi,"They only have salespeople solely focused on making sales without delivering quality. Avoid purchasing from them and consider supporting a local tailor instead.Unfortunately, I wasted 30k on this store—a complete waste of money and …",Positive,Complaint,https://www.google.com/maps/place/Louis+Philippe+-+South+Extension/data=!4m7!3m6!1s0x390ce25d2f40efb1:0x34a01ef20cc33e94!8m2!3d28.5691298!4d77.2192969!16s%2Fg%2F1xcbm_nv!19sChIJse9AL13iDDkRlD7DDPIeoDQ?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.446854+00:00,c91e76e66ded1674
Louis Philippe,Google,Store Experience,,5.0,Louis Philippe - South Extension — Delhi,"The personal shoppers are good.

Note: male personal shoppers are only available post 12 pm",Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+-+South+Extension/data=!4m7!3m6!1s0x390ce25d2f40efb1:0x34a01ef20cc33e94!8m2!3d28.5691298!4d77.2192969!16s%2Fg%2F1xcbm_nv!19sChIJse9AL13iDDkRlD7DDPIeoDQ?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.446867+00:00,b7dc57010bdf4686
Louis Philippe,Google,Pricing,,4.0,Louis Philippe - South Extension — Delhi,"Excellent selection of wearables and formal merchandise. The outlet has a nice selection of Shirts, Pants, Coats and formals. The staff is also very cooperative. Slightly on the expensive side but a good option to shop, especially when having Deals and Discounts.",Positive,Recommendation,https://www.google.com/maps/place/Louis+Philippe+-+South+Extension/data=!4m7!3m6!1s0x390ce25d2f40efb1:0x34a01ef20cc33e94!8m2!3d28.5691298!4d77.2192969!16s%2Fg%2F1xcbm_nv!19sChIJse9AL13iDDkRlD7DDPIeoDQ?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.446875+00:00,01e54bc3c207b03b
Louis Philippe,Google,Store Experience,,5.0,Louis Philippe Outlet — Delhi,"I am a regular customer of this store and always had a great experience, last year had gone to shop but couldn't find the store, people around told me that it's no more there...
Is there any no. To connect...",Negative,General Feedback,https://www.google.com/maps/place/Louis+Philippe+Outlet/data=!4m7!3m6!1s0x390ce54b4527d22d:0x8039ffccb42bd332!8m2!3d28.5429324!4d77.3022031!16s%2Fg%2F11m70_sl89!19sChIJLdInRUvlDDkRMtMrtMz_OYA?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.446892+00:00,982a5bb71d6d058e
Louis Philippe,Google,Pricing,,5.0,Louis Philippe Outlet — Delhi,"Recently purchased from here for my husband and had a great experience...staff was knowledgeable n suggested as per the recent fashion
and gave good discount .",Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+Outlet/data=!4m7!3m6!1s0x390ce54b4527d22d:0x8039ffccb42bd332!8m2!3d28.5429324!4d77.3022031!16s%2Fg%2F11m70_sl89!19sChIJLdInRUvlDDkRMtMrtMz_OYA?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.446903+00:00,f61cfca4e5f213b1
Louis Philippe,Google,Store Experience,,4.0,Louis Philippe Outlet — Delhi,"Overall good experience, on first floor formal and shoes are available, ground floor tshirt and other semi formal are available..",Positive,Recommendation,https://www.google.com/maps/place/Louis+Philippe+Outlet/data=!4m7!3m6!1s0x390ce54b4527d22d:0x8039ffccb42bd332!8m2!3d28.5429324!4d77.3022031!16s%2Fg%2F11m70_sl89!19sChIJLdInRUvlDDkRMtMrtMz_OYA?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.446911+00:00,4d20901bf4ed7be4
Louis Philippe,Google,Store Experience,,5.0,Louis Philippe Outlet — Delhi,Good executive with different varieties.,Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+Outlet/data=!4m7!3m6!1s0x390ce54b4527d22d:0x8039ffccb42bd332!8m2!3d28.5429324!4d77.3022031!16s%2Fg%2F11m70_sl89!19sChIJLdInRUvlDDkRMtMrtMz_OYA?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.446919+00:00,0e7a631c8452b713
Louis Philippe,Google,Delivery & Returns,,3.0,Louis Philippe Outlet — Delhi,This place is located in josala a hub of factory outlets. Parking is easily available here. Stock varies depending on availability. Most of the time you will find discount here. Only negative point I found was that exchange return period is only 10 days when online websites are easily giving period of 30 days atleast.,Positive,Complaint,https://www.google.com/maps/place/Louis+Philippe+Outlet/data=!4m7!3m6!1s0x390ce54b4527d22d:0x8039ffccb42bd332!8m2!3d28.5429324!4d77.3022031!16s%2Fg%2F11m70_sl89!19sChIJLdInRUvlDDkRMtMrtMz_OYA?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.446927+00:00,7a9ef850b4210519
Louis Philippe,Google,Store Experience,,1.0,Louis Philippe Outlet — Delhi,Very poor and unprofessional staff…,Negative,Complaint,https://www.google.com/maps/place/Louis+Philippe+Outlet/data=!4m7!3m6!1s0x390ce54b4527d22d:0x8039ffccb42bd332!8m2!3d28.5429324!4d77.3022031!16s%2Fg%2F11m70_sl89!19sChIJLdInRUvlDDkRMtMrtMz_OYA?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.446935+00:00,11acf7603122912d
Louis Philippe,Google,Store Experience,,4.0,Louis Philippe Outlet — Delhi,Fairly good,Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+Outlet/data=!4m7!3m6!1s0x390ce54b4527d22d:0x8039ffccb42bd332!8m2!3d28.5429324!4d77.3022031!16s%2Fg%2F11m70_sl89!19sChIJLdInRUvlDDkRMtMrtMz_OYA?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.446944+00:00,292e7bdbad090191
Louis Philippe,Google,Store Experience,,5.0,Louis Philippe Outlet — Delhi,"Very cooperative & friendly staff, had a great experience.",Positive,General Feedback,https://www.google.com/maps/place/Louis+Philippe+Outlet/data=!4m7!3m6!1s0x390ce54b4527d22d:0x8039ffccb42bd332!8m2!3d28.5429324!4d77.3022031!16s%2Fg%2F11m70_sl89!19sChIJLdInRUvlDDkRMtMrtMz_OYA?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.446951+00:00,5f7559dca3b31f93
Van Heusen,Google,Pricing,,5.0,VAN HEUSEN FACTORY OUTLET — Bangalore,"The offer was nice. If you buy 4 items then you will get 5 more items. I observed that each shirts was of approx. Rs2500. As such 4 shirts will cost you you 10k, but then you will get 5 additional clothes therby effectively in 10k you will have 9 pieces of shirts/trouser. This each item will cost you 10k/9 i.e. Rs1100.",Positive,General Feedback,https://www.google.com/maps/place/VAN+HEUSEN+FACTORY+OUTLET/data=!4m7!3m6!1s0x3bae1fc42c53212f:0x9f39f4a603ac4e2d!8m2!3d13.1753922!4d77.6356182!16s%2Fg%2F11rd80dk51!19sChIJLyFTLMQfrjsRLU6sA6b0OZ8?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447070+00:00,b920efc8aad4a168
Van Heusen,Google,Product Quality,,5.0,VAN HEUSEN FACTORY OUTLET — Bangalore,"I recently bought a pair of shoes from Van Heusen and I’m really happy with my purchase. The shoes look stylish, feel very comfortable, and the quality is excellent for everyday use. What made the experience even better was the wonderful …",Positive,Recommendation,https://www.google.com/maps/place/VAN+HEUSEN+FACTORY+OUTLET/data=!4m7!3m6!1s0x3bae1fc42c53212f:0x9f39f4a603ac4e2d!8m2!3d13.1753922!4d77.6356182!16s%2Fg%2F11rd80dk51!19sChIJLyFTLMQfrjsRLU6sA6b0OZ8?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447078+00:00,e49d39cd616d8c07
Van Heusen,Google,Store Experience,,5.0,VAN HEUSEN FACTORY OUTLET — Bangalore,"I recently visited the Van Heusen store to shop for formal wear, and I was really impressed with the experience. The collection was stylish, well-organized, and had plenty of variety to choose from. I found exactly what I was looking for at …",Positive,Recommendation,https://www.google.com/maps/place/VAN+HEUSEN+FACTORY+OUTLET/data=!4m7!3m6!1s0x3bae1fc42c53212f:0x9f39f4a603ac4e2d!8m2!3d13.1753922!4d77.6356182!16s%2Fg%2F11rd80dk51!19sChIJLyFTLMQfrjsRLU6sA6b0OZ8?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447088+00:00,7fbf8ccd4bbd5edf
Van Heusen,Google,Customer Service,,5.0,VAN HEUSEN FACTORY OUTLET — Bangalore,"Great store with a fantastic collection and reasonable prices. Kusumitha was extremely helpful, friendly, and attentive throughout my visit. Her excellent service made shopping easy and enjoyable. Highly recommend this store!",Positive,Recommendation,https://www.google.com/maps/place/VAN+HEUSEN+FACTORY+OUTLET/data=!4m7!3m6!1s0x3bae1fc42c53212f:0x9f39f4a603ac4e2d!8m2!3d13.1753922!4d77.6356182!16s%2Fg%2F11rd80dk51!19sChIJLyFTLMQfrjsRLU6sA6b0OZ8?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447098+00:00,a4d779e7c2309c73
Van Heusen,Google,Customer Service,,5.0,VAN HEUSEN FACTORY OUTLET — Bangalore,"This outlet has amazing collection of formal wear and casuals. I was also impressed with their offer of buy 5 get 7. The place is well maintained and gives a good vibe for shopping. Staff is very polite, helpful and assist with lot of …",Positive,Recommendation,https://www.google.com/maps/place/VAN+HEUSEN+FACTORY+OUTLET/data=!4m7!3m6!1s0x3bae1fc42c53212f:0x9f39f4a603ac4e2d!8m2!3d13.1753922!4d77.6356182!16s%2Fg%2F11rd80dk51!19sChIJLyFTLMQfrjsRLU6sA6b0OZ8?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447106+00:00,52a174928e0b9540
Van Heusen,Google,Pricing,,5.0,VAN HEUSEN FACTORY OUTLET — Bangalore,"I visited the outlet wanting to purchase only a few items but ended up getting way more because of their value for money offers (Buy 4 get 5, Buy 5 Get 7). Though the range of shirts available might not be a lot, it still does the job. A …",Positive,Recommendation,https://www.google.com/maps/place/VAN+HEUSEN+FACTORY+OUTLET/data=!4m7!3m6!1s0x3bae1fc42c53212f:0x9f39f4a603ac4e2d!8m2!3d13.1753922!4d77.6356182!16s%2Fg%2F11rd80dk51!19sChIJLyFTLMQfrjsRLU6sA6b0OZ8?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447116+00:00,112181ff66a6290b
Van Heusen,Google,Fit & Sizing,,5.0,VAN HEUSEN FACTORY OUTLET — Bangalore,"Akash was very helpful and very helpful. Guided us in terms of fit, look and also very informative. Thank you and keep it up. Also the place has lots of collection and never leaves us a not so satisfactory impression.",Positive,General Feedback,https://www.google.com/maps/place/VAN+HEUSEN+FACTORY+OUTLET/data=!4m7!3m6!1s0x3bae1fc42c53212f:0x9f39f4a603ac4e2d!8m2!3d13.1753922!4d77.6356182!16s%2Fg%2F11rd80dk51!19sChIJLyFTLMQfrjsRLU6sA6b0OZ8?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447126+00:00,c736e132413e8bd1
Van Heusen,Google,Store Experience,,5.0,VAN HEUSEN FACTORY OUTLET — Bangalore,Had a really good experience at the Van Heusen store today. The collection for men’s shirts and T-shirts is nice and we found exactly what we were looking for. …,Positive,Recommendation,https://www.google.com/maps/place/VAN+HEUSEN+FACTORY+OUTLET/data=!4m7!3m6!1s0x3bae1fc42c53212f:0x9f39f4a603ac4e2d!8m2!3d13.1753922!4d77.6356182!16s%2Fg%2F11rd80dk51!19sChIJLyFTLMQfrjsRLU6sA6b0OZ8?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447137+00:00,5c2e41a05dd093eb
Van Heusen,Google,Store Experience,,5.0,VAN HEUSEN FACTORY OUTLET — Bangalore,"The store has good collection than some of the other factory outlets. Staff are very helpful and give you good recommendations, more importantly they have a lot of patience and serve you with smile, esp. Kumar and Akash helped with my needs and had a welcoming feel.",Positive,Recommendation,https://www.google.com/maps/place/VAN+HEUSEN+FACTORY+OUTLET/data=!4m7!3m6!1s0x3bae1fc42c53212f:0x9f39f4a603ac4e2d!8m2!3d13.1753922!4d77.6356182!16s%2Fg%2F11rd80dk51!19sChIJLyFTLMQfrjsRLU6sA6b0OZ8?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447146+00:00,fb9b9f3c5bc3aeb0
Van Heusen,Google,Store Experience,,5.0,VAN HEUSEN FACTORY OUTLET — Bangalore,"Had a great experience at Van Heusen! The staff were very understanding and supportive, making the whole shopping process smooth and comfortable. The outlet ambience was also really good clean, well organized, and welcoming. Definitely a place I would recommend for a pleasant shopping experience 👍 …",Positive,Recommendation,https://www.google.com/maps/place/VAN+HEUSEN+FACTORY+OUTLET/data=!4m7!3m6!1s0x3bae1fc42c53212f:0x9f39f4a603ac4e2d!8m2!3d13.1753922!4d77.6356182!16s%2Fg%2F11rd80dk51!19sChIJLyFTLMQfrjsRLU6sA6b0OZ8?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447158+00:00,d0f1e394edb31fe7
Van Heusen,Google,Customer Service,,5.0,VAN HEUSEN OUTLET — Bangalore,"⭐ ⭐ Absolutely Fantastic Experience at Van Heusen! ⭐ ⭐
I had a truly amazing shopping experience at Van Heusen.
The sales team—Sunil and Sowmya—were exceptionally helpful, friendly, and …",Positive,Recommendation,https://www.google.com/maps/place/VAN+HEUSEN+OUTLET/data=!4m7!3m6!1s0x3bae15689895d6b7:0xbeb214044503445b!8m2!3d12.9478482!4d77.5691045!16s%2Fg%2F11w377fbtk!19sChIJt9aVmGgVrjsRW0QDRQQUsr4?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447172+00:00,bfb6a4fa3de8d9a5
Van Heusen,Google,Customer Service,,5.0,VAN HEUSEN OUTLET — Bangalore,Every Staff Member under Mr Sunil's Leadership are humble and amazingly helpful. Only concern is they are not receiving new stock for the lost 3-4 months almost. I am one among their regular customers,Positive,Recommendation,https://www.google.com/maps/place/VAN+HEUSEN+OUTLET/data=!4m7!3m6!1s0x3bae15689895d6b7:0xbeb214044503445b!8m2!3d12.9478482!4d77.5691045!16s%2Fg%2F11w377fbtk!19sChIJt9aVmGgVrjsRW0QDRQQUsr4?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447182+00:00,1350bb34c783d924
Van Heusen,Google,Product Quality,,5.0,VAN HEUSEN OUTLET — Bangalore,Great collection and excellent quality. The staff was polite and very helpful. Had a smooth shopping experience. Highly recommended!,Positive,Recommendation,https://www.google.com/maps/place/VAN+HEUSEN+OUTLET/data=!4m7!3m6!1s0x3bae15689895d6b7:0xbeb214044503445b!8m2!3d12.9478482!4d77.5691045!16s%2Fg%2F11w377fbtk!19sChIJt9aVmGgVrjsRW0QDRQQUsr4?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447195+00:00,95f9db6b81db3067
Van Heusen,Google,Store Experience,,5.0,VAN HEUSEN OUTLET — Bangalore,"Highly recommended.
-Friendly staff
-good collection …",Positive,Recommendation,https://www.google.com/maps/place/VAN+HEUSEN+OUTLET/data=!4m7!3m6!1s0x3bae15689895d6b7:0xbeb214044503445b!8m2!3d12.9478482!4d77.5691045!16s%2Fg%2F11w377fbtk!19sChIJt9aVmGgVrjsRW0QDRQQUsr4?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447203+00:00,6b87a9a2cca6cca8
Van Heusen,Google,Fit & Sizing,,1.0,VAN HEUSEN OUTLET — Bangalore,"Worst experience in getting done pant resize after taking delivery, attached photos also.",Negative,Complaint,https://www.google.com/maps/place/VAN+HEUSEN+OUTLET/data=!4m7!3m6!1s0x3bae15689895d6b7:0xbeb214044503445b!8m2!3d12.9478482!4d77.5691045!16s%2Fg%2F11w377fbtk!19sChIJt9aVmGgVrjsRW0QDRQQUsr4?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447212+00:00,ea8b4c2b4d7a7ba0
Van Heusen,Google,Customer Service,,5.0,VAN HEUSEN OUTLET — Bangalore,"Sunil, the store manager was excellent and was very helpful and great at customer service! Overall a great experience, an amazing store and fantastic collection!",Positive,Recommendation,https://www.google.com/maps/place/VAN+HEUSEN+OUTLET/data=!4m7!3m6!1s0x3bae15689895d6b7:0xbeb214044503445b!8m2!3d12.9478482!4d77.5691045!16s%2Fg%2F11w377fbtk!19sChIJt9aVmGgVrjsRW0QDRQQUsr4?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447224+00:00,5ae0a91ff237e4a4
Van Heusen,Google,Store Experience,,3.0,VAN HEUSEN OUTLET — Bangalore,"I went here to buy a suit for my graduation—an occasion that really mattered to me. While the sales staff were helpful, the rest of the experience was deeply frustrating. The billing section completely messed up my invoice, charging me …",Negative,General Feedback,https://www.google.com/maps/place/VAN+HEUSEN+OUTLET/data=!4m7!3m6!1s0x3bae15689895d6b7:0xbeb214044503445b!8m2!3d12.9478482!4d77.5691045!16s%2Fg%2F11w377fbtk!19sChIJt9aVmGgVrjsRW0QDRQQUsr4?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447232+00:00,f3fa3fa177ea9d87
Van Heusen,Google,Customer Service,,5.0,VAN HEUSEN OUTLET — Bangalore,"Good service and friendly Staff.
Sunil and team are the best in store and gives the best experience throughout the shopping. …",Positive,General Feedback,https://www.google.com/maps/place/VAN+HEUSEN+OUTLET/data=!4m7!3m6!1s0x3bae15689895d6b7:0xbeb214044503445b!8m2!3d12.9478482!4d77.5691045!16s%2Fg%2F11w377fbtk!19sChIJt9aVmGgVrjsRW0QDRQQUsr4?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447247+00:00,ed89aa35109f6b55
Van Heusen,Google,Pricing,,5.0,VAN HEUSEN OUTLET — Bangalore,Good number of collection available with great price... . Soumya guided us with perfect selections...,Positive,General Feedback,https://www.google.com/maps/place/VAN+HEUSEN+OUTLET/data=!4m7!3m6!1s0x3bae15689895d6b7:0xbeb214044503445b!8m2!3d12.9478482!4d77.5691045!16s%2Fg%2F11w377fbtk!19sChIJt9aVmGgVrjsRW0QDRQQUsr4?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447258+00:00,3f3d887495ba8332
Van Heusen,Google,Customer Service,,5.0,VAN HEUSEN OUTLET — Bangalore,"Went here while visiting family in Bangalore, great shopping experience! The staff was so friendly and helpful. The collection is also great! Very good experience overall!",Positive,Recommendation,https://www.google.com/maps/place/VAN+HEUSEN+OUTLET/data=!4m7!3m6!1s0x3bae15689895d6b7:0xbeb214044503445b!8m2!3d12.9478482!4d77.5691045!16s%2Fg%2F11w377fbtk!19sChIJt9aVmGgVrjsRW0QDRQQUsr4?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447266+00:00,bc0e346424120655
Van Heusen,Google,Customer Service,,5.0,VAN HEUSEN FACTORY OUTLET — Bangalore,"They have very good collection of formals, casuals wear. Offers are really good like buy 3 get 3, buy 4 get 5 free. It has two floors. Women wear is very less. Staff is helpful and they assist you in selection. Overall, a Well maintained factory outlet with good enough selection of clothes.",Positive,General Feedback,https://www.google.com/maps/place/VAN+HEUSEN+FACTORY+OUTLET/data=!4m7!3m6!1s0x3bae17006babfdcb:0xbaeb6fee32bb5599!8m2!3d13.0591966!4d77.6485261!16s%2Fg%2F11y5zmy8g8!19sChIJy_2rawAXrjsRmVW7Mu5v67o?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447274+00:00,44a749972e03df78
Van Heusen,Google,Product Quality,,5.0,VAN HEUSEN FACTORY OUTLET — Bangalore,"This place is highly recommended....heaven for the people who love to wear formals and most imp thing is the offers and the quality of the clothes...
I would take a moment to appreciate the staff they are so polite, clam and …",Positive,Recommendation,https://www.google.com/maps/place/VAN+HEUSEN+FACTORY+OUTLET/data=!4m7!3m6!1s0x3bae17006babfdcb:0xbaeb6fee32bb5599!8m2!3d13.0591966!4d77.6485261!16s%2Fg%2F11y5zmy8g8!19sChIJy_2rawAXrjsRmVW7Mu5v67o?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447284+00:00,239115b2b48f54b8
Van Heusen,Google,Customer Service,,5.0,VAN HEUSEN FACTORY OUTLET — Bangalore,"Well-organized and neatly maintained store. The staff are courteous, engaging, and provide a pleasant customer experience through their helpful and friendly approach. Esp shout out to sales staff Manish.",Positive,General Feedback,https://www.google.com/maps/place/VAN+HEUSEN+FACTORY+OUTLET/data=!4m7!3m6!1s0x3bae17006babfdcb:0xbaeb6fee32bb5599!8m2!3d13.0591966!4d77.6485261!16s%2Fg%2F11y5zmy8g8!19sChIJy_2rawAXrjsRmVW7Mu5v67o?authuser=0&hl=en&rclk=1,,2026-07-10T19:04:56.447294+00:00,d1eda2c1be749683
